id,nombre,lat,lon,provincia,tipo
llamas-de-cabrera,Llamas de Cabrera,42.3989,-6.6299,León,aldea
llamas-de-la-ribera,Llamas de la Ribera,42.635,-5.8252,León,base
llamas-de-rueda,Llamas de Rueda,42.6309,-5.1393,León,aldea
llamas-del-mouro,Llamas del Mouro,43.2495,-6.4288,Asturias,aldea
llambilles,Llambilles,41.9211,2.8508,Girona,base
llamera,Llamera,43.055,-6.4463,Asturias,aldea
llames,Llamés,43.4532,-4.9769,Asturias,aldea
llames-bajo,Llames Bajo,43.3715,-5.5235,Asturias,aldea
llamigo,Llamigo,43.4167,-4.8167,Asturias,aldea
llamo,Llamo,43.1918,-5.8837,Asturias,aldea
llamoso,Llamoso,43.2252,-6.2196,Asturias,aldea
llampaies,Llampaies,42.1214,2.9367,Girona,aldea
llananzanes,Llananzanes,43.0667,-5.6167,Asturias,aldea
llanaves-de-la-reina,Llánaves de la Reina,43.0543,-4.8003,León,aldea
llanca,Llançà,42.3624,3.1521,Girona,base
llaneces-de-la-barca,Llaneces de la Barca,43.3021,-6.3539,Asturias,aldea
llanera,Llanera,43.4396,-5.8508,Asturias,base
llanera-de-ranes,Llanera de Ranes,38.9951,-0.5753,Valencia,base
llanes,Llanes,43.4198,-4.7549,Asturias,base
llanez,Llánez,43.367,-3.5127,Cantabria,aldea
llano,Llano,42.9888,-3.9876,Cantabria,aldea
llano-de-brujas,Llano de Brujas,38.0054,-1.0725,Murcia,aldea
llano-de-bureba,Llano de Bureba,42.6243,-3.4589,Burgos,base
llano-de-gorra,Llano de Gorra,39.1333,-0.3,Valencia,aldea
llano-de-la-torre,Llano de la Torre,38.4231,-2.2839,Albacete,aldea
llano-de-los-olleres,Llano de los Olleres,37.4257,-2.1657,Almería,aldea
llano-de-olmedo,Llano de Olmedo,41.2673,-4.6139,Valladolid,base
llano-del-abad,Llano del Abad,37.5479,-2.5076,Granada,aldea
llano-del-beal,Llano del Beal,37.6239,-0.8361,Murcia,aldea
llano-del-moro,Llano del Moro,28.4413,-16.333,Santa Cruz de Tenerife,aldea
llanos,Llanos,43.3247,-3.799,Cantabria,aldea
llanos-de-la-concepcion,Llanos de la Concepción,28.4756,-14.0324,Las Palmas,aldea
llanos-de-san-juan,Llanos de San Juan,37.0454,-6.0084,Sevilla,aldea
llanos-de-someron,Llanos de Somerón,43.0416,-5.7899,Asturias,aldea
llanos-del-caudillo,Llanos del Caudillo,39.119,-3.3426,Ciudad Real,municipio
llanteno,Llanteno,43.1086,-3.0951,Araba,aldea
llantrales,Llantrales,43.3667,-6.0667,Asturias,aldea
llanuces,Llanuces,43.1561,-5.9238,Asturias,aldea
llardecans,Llardecans,41.3947,0.5403,Lleida,municipio
llares,Llares,43.4179,-5.3554,Asturias,aldea
llauri,Llaurí,39.1467,-0.3294,Valencia,base
llavanera,Llavanera,42.2442,2.8332,Girona,aldea
llavareyos,Llavareyos,43.3023,-5.9352,Asturias,aldea
llavorsi,Llavorsí,42.4857,1.1929,Lleida,municipio
lledo,Lledó,40.955,0.2775,Teruel,base
llefia,Llefià,41.4381,2.2195,Barcelona,base
lleida,Lleida,41.6167,0.6222,Lleida,base
llendellana,Llendellana,43.2833,-5.8333,Asturias,aldea
llendemozo,Llendemozo,43.1852,-4.2935,Cantabria,aldea
llera,Llera,38.45,-6.05,Badajoz,base
llerana,Llerana,43.261,-3.8087,Cantabria,aldea
llerena,Llerena,38.2333,-6.0167,Badajoz,base
lleret,Lleret,42.6189,1.2355,Lleida,aldea
llerices,Llerices,43.3194,-5.0699,Asturias,aldea
llerona,Llerona,41.6473,2.2979,Barcelona,aldea
llers,Llers,42.2957,2.9118,Girona,base
lles-de-cerdanya,Lles de Cerdanya,42.3903,1.6869,Lleida,base
llesp,Llesp,42.4565,0.7579,Lleida,aldea
lleus,Lleus,38.6833,0.1833,Alicante,aldea
llica-d-amunt,Lliçà d'Amunt,41.6167,2.2333,Barcelona,base
llica-de-vall,Lliçà de Vall,41.5905,2.2412,Barcelona,base
lligorda,Lligordà,42.2167,2.7167,Girona,aldea
llimiana,Llimiana,42.0748,0.9162,Lleida,base
llinars-del-valles,Llinars del Vallès,41.6333,2.4,Barcelona,base
lliria,Llíria,39.6289,-0.5978,Valencia,base
llitera,Lliterà,42.1271,0.6424,Huesca,aldea
lliurona,Lliurona,42.2972,2.6857,Girona,aldea
llivia,Llívia,42.4646,1.9807,Girona,base
lloa,Lloá,41.1865,0.7498,Tarragona,aldea
llobera,Llobera,41.9285,1.4519,Lleida,municipio
llocnou-d-en-fenollet,Llocnou d'En Fenollet,39.0136,-0.4666,Valencia,aldea
llocnou-de-sant-jeroni,Llocnou de Sant Jeroni,38.9167,-0.2833,Valencia,base
llodero,Llodero,43.599,-5.9188,Asturias,aldea
llofriu,Llofriu,41.9333,3.1333,Girona,aldea
llombai,Llombai,39.2833,-0.5667,Valencia,base
llombera,Llombera,42.8432,-5.5911,León,aldea
llonin,Llonín,43.3353,-4.6506,Asturias,aldea
llora,Llorà,42.0167,2.7167,Girona,aldea
llordon,Llordón,43.4166,-5.0898,Asturias,aldea
lloreda,Lloreda,43.2943,-3.821,Cantabria,aldea
llorenc-del-penedes,Llorenç del Penedès,41.2833,1.55,Tarragona,aldea
llorengoz,Llorengoz,42.9823,-3.1019,Burgos,aldea
llorens,Lloréns,41.5345,1.0678,Lleida,aldea
lloret-de-mar,Lloret de Mar,41.6999,2.8457,Girona,base
lloret-de-vistalegre,Lloret de Vistalegre,39.6183,2.9749,Illes Balears,base
llosa-de-camacho,Llosa de Camacho,38.7727,-0.0071,Alicante,aldea
llosa-de-ranes,Llosa de Ranes,39.0216,-0.538,Valencia,base
lloses,Lloses,43.4425,-5.49,Asturias,aldea
lloseta,Lloseta,39.7185,2.8669,Illes Balears,base
llosoiro,Llosoiro,43.4942,-6.774,Asturias,aldea
llovio,Llovio,43.4382,-5.0551,Asturias,aldea
llubi,Llubí,39.6993,3.0068,Illes Balears,base
lluca,Lluçà,42.0743,2.0581,Barcelona,municipio
llucalcari,Llucalcari,39.7659,2.6562,Illes Balears,aldea
llucars,Lluçars,42.1555,0.577,Huesca,aldea
llucmajor,Llucmajor,39.4909,2.8911,Illes Balears,base
llueva,Llueva,43.3329,-3.5425,Cantabria,aldea
llumes,Llumes,41.1387,-1.7878,Zaragoza,aldea
llumesanas,Llumesanas,39.8667,4.25,Illes Balears,aldea
llutxent,Llutxent,38.9333,-0.35,Valencia,base
lo-baturno,Lo Baturno,37.65,-0.9667,Murcia,aldea
lo-del-gato,Lo del Gato,28.0823,-17.22,Santa Cruz de Tenerife,aldea
lo-gea,Lo Gea,37.8919,-1.0206,Murcia,aldea
lo-legaces,Lo Legaces,37.7433,-1.2497,Murcia,aldea
lo-leon,Lo León,37.8102,-1.1719,Murcia,aldea
lo-mendigo,Lo Mendigo,37.8729,-1.0954,Murcia,aldea
lo-pagan,Lo Pagán,37.8176,-0.7883,Murcia,base
lo-pena,Lo Peña,37.8333,-0.8333,Murcia,aldea
loalo,Loalo,43.0233,-9.2412,A Coruña,aldea
loarre,Loarre,42.3143,-0.6259,Huesca,base
lobaces,Lobaces,42.0297,-7.6409,Ourense,aldea
lobanes,Lobanes,42.4833,-8.05,Ourense,aldea
lobas,Lobás,41.9783,-7.8435,Ourense,aldea
lobeira,Lobeira,41.9793,-8.0344,Ourense,municipio
lobelos,Lobelos,42.9813,-9.1804,A Coruña,aldea
lober,Lober,41.7238,-6.2008,Zamora,aldea
lobera,Lobera,42.4994,-4.7291,Palencia,aldea
lobera-de-onsella,Lobera de Onsella,42.4785,-1.0221,Zaragoza,base
lobeznos,Lobeznos,42.0374,-6.6689,Zamora,aldea
lobios,Lobios,41.8749,-8.0878,Ourense,base
lobios-lugo,Lobios (Lugo),42.4075,-7.5316,Lugo,base
lobon,Lobón,38.8488,-6.6236,Badajoz,base
loboso,Loboso,43.3227,-7.4213,Lugo,aldea
lobras,Lobras,36.9285,-3.2123,Granada,base
lobrega,Lóbrega,37.9134,-2.4198,Granada,aldea
lobres,Lobres,36.7721,-3.565,Granada,aldea
lodares,Lodares,42.9433,-5.2647,León,aldea
lodares-de-osma,Lodares de Osma,41.57,-3.0107,Soria,aldea
lodares-del-monte,Lodares del Monte,41.4111,-2.6052,Soria,aldea
lodosa,Lodosa,42.4227,-2.0774,Navarra,base
lodoselo,Lodoselo,42.0712,-7.5931,Ourense,aldea
lodoso,Lodoso,42.8374,-7.8097,Lugo,aldea
loeches,Loeches,40.3834,-3.4146,Madrid,base
loentia,Loentia,43.15,-7.4667,Lugo,aldea
logares,Logares,43.2734,-7.0897,Lugo,aldea
logrezana,Logrezana,43.55,-5.8,Asturias,aldea
logrono,Logroño,42.4661,-2.4512,La Rioja,base
logrosan,Logrosán,39.3364,-5.4928,Cáceres,base
loiba,Loiba,43.7333,-7.75,A Coruña,aldea
loiola,Loiola,43.1744,-2.2825,Gipuzkoa,aldea
loira,Loira,43.6167,-8.1,A Coruña,aldea
loiro,Loiro,42.2698,-7.9071,Ourense,aldea
lois,Lois,42.9832,-5.1466,León,aldea
loiu,Loiu,43.3167,-2.9333,Bizkaia,aldea
loja,Loja,37.1689,-4.1513,Granada,base
lojilla,Lojilla,37.3937,-4.0297,Granada,aldea
lojo,Lojo,42.8582,-8.3406,A Coruña,aldea
loma,Loma,42.7041,-3.6757,Burgos,aldea
loma-cabrera,Loma Cabrera,36.8565,-2.3825,Almería,aldea
loma-de-castrejon,Loma de Castrejón,42.7975,-4.5831,Palencia,aldea
loma-de-la-mesa,Loma de la Mesa,37.6713,-2.9743,Jaén,aldea
loma-de-ucieza,Loma de Ucieza,42.4773,-4.5837,Palencia,municipio
loma-somera,Loma Somera,42.8727,-4.0235,Cantabria,aldea
loma-vina,Loma Viña,38.0,-3.0667,Jaén,aldea
lomas,Lomas,42.2736,-4.551,Palencia,base
lomas-de-marcos,Lomas de Marcos,37.3568,-4.0614,Granada,aldea
lomba,Lomba,42.6167,-8.9167,A Coruña,aldea
lombera,Lombera,43.3184,-3.4049,Cantabria,aldea
lomeda,Lomeda,41.1636,-2.3708,Soria,aldea
lomena-basieda,Lomeña-Basieda,43.0872,-4.5678,Cantabria,aldea
lomero,Lomero,37.8057,-6.9245,Huelva,aldea
lomilla,Lomilla,42.7633,-4.2985,Palencia,aldea
lominchar,Lominchar,40.0906,-3.9671,Toledo,base
lomito-fragoso-y-honduras,Lomito Fragoso y Honduras,28.1,-17.1667,Santa Cruz de Tenerife,aldea
lomo-blanco,Lomo Blanco,28.1265,-15.5652,Las Palmas,aldea
lomo-de-arico,Lomo de Arico,28.1667,-16.4833,Santa Cruz de Tenerife,base
lomo-de-las-bodegas,Lomo de las Bodegas,28.562,-16.1557,Santa Cruz de Tenerife,aldea
lomo-de-masca,Lomo de Masca,28.2833,-16.8333,Santa Cruz de Tenerife,aldea
lomo-de-mena,Lomo de Mena,28.2705,-16.4202,Santa Cruz de Tenerife,aldea
lomo-galdin,Lomo Galdín,40.157,-6.8592,Cáceres,aldea
lomo-machin,Lomo Machín,28.8167,-17.8333,Santa Cruz de Tenerife,aldea
lomo-viejo,Lomo viejo,41.1496,-4.9171,Valladolid,aldea
lomopardo,Lomopardo,36.6667,-6.0667,Cádiz,aldea
lomoviejo,Lomoviejo,41.1598,-4.8884,Valladolid,municipio
lon,Lon,43.1674,-4.6825,Cantabria,aldea
lona-do-monte,Loña do Monte,42.3704,-7.6999,Ourense,aldea
longa,Longa,43.55,-6.2667,Asturias,aldea
longalendo,Longalendo,43.1759,-5.6787,Asturias,aldea
longara,Lóngara,43.5519,-6.8227,Asturias,aldea
longares,Longares,41.4031,-1.1688,Zaragoza,base
longas,Longás,42.4809,-0.9342,Zaragoza,base
longos,Longos,42.473,-8.0138,Ourense,aldea
longoseiro,Longoseiro,42.432,-8.0979,Ourense,aldea
lono,Loño,42.8315,-8.1531,Pontevedra,aldea
lopera,Lopera,37.9454,-4.2146,Jaén,base
lopidana,Lopidana,42.873,-2.7119,Araba,aldea
loporzano,Loporzano,42.1614,-0.3234,Huesca,base
lora-de-estepa,Lora de Estepa,37.2693,-4.8276,Sevilla,base
lora-del-rio,Lora del Río,37.659,-5.5275,Sevilla,base
loranca-de-tajuna,Loranca de Tajuña,40.4437,-3.1108,Guadalajara,base
loranca-del-campo,Loranca del Campo,40.0727,-2.7102,Cuenca,aldea
loranquillo,Loranquillo,42.4805,-3.1997,Burgos,aldea
lorante,Lorante,43.199,-6.6139,Asturias,aldea
lorbes,Lorbés,42.6764,-0.9088,Zaragoza,aldea
lorca,Lorca,37.6712,-1.7017,Murcia,base
lorcha,Lorcha,38.8552,-0.3209,Alicante,municipio
lorenzana,Lorenzana,42.6688,-5.633,León,aldea
loriguilla,Loriguilla,39.4902,-0.5714,Valencia,base
loris,Loris,43.4172,-6.2044,Asturias,aldea
lorone,Loroñe,43.4673,-5.2282,Asturias,aldea
lorono,Loroño,43.0902,-8.9346,A Coruña,aldea
lorqui,Lorquí,38.0826,-1.251,Murcia,base
los-abades,Los Abades,37.5604,-1.7153,Murcia,aldea
los-acevinos,Los Aceviños,28.145,-17.2274,Santa Cruz de Tenerife,aldea
los-agustinillos,Los Agustinillos,37.7138,-1.2157,Murcia,aldea
los-alagones,Los Alagones,40.7235,-0.3061,Teruel,aldea
los-alamos,Los Álamos,38.0167,-1.9167,Murcia,aldea
los-alares,Los Alares,39.485,-4.726,Toledo,aldea
los-albadalejos,Los Albadalejos,37.6171,-1.0945,Murcia,aldea
los-alcazares,Los Alcázares,37.7443,-0.8504,Murcia,base
los-alejos,Los Alejos,38.513,-2.2426,Albacete,aldea
los-algarbes,Los Algarbes,37.6078,-4.966,Córdoba,aldea
los-aljibillos,Los Aljibillos,36.7915,-2.8315,Almería,aldea
los-allozos,Los Allozos,37.7743,-1.6105,Murcia,aldea
los-almadenes,Los Almadenes,38.2381,-1.5532,Murcia,aldea
los-almagros,Los Almagros,37.762,-1.2634,Murcia,aldea
los-altos,Los Altos,42.8096,-3.6613,Burgos,municipio
los-amarguillos,Los Amarguillos,37.2,-1.8167,Almería,aldea
los-anchos,Los Anchos,38.2246,-2.5829,Jaén,aldea
los-angeles,Los Angeles,40.3558,-3.6991,Madrid,base
los-angeles-de-san-rafael,Los Ángeles de San Rafael,40.7774,-4.215,Segovia,aldea
los-anguijes,Los Anguijes,38.8376,-1.9627,Albacete,aldea
los-aranones,Los Arañones,42.75,-0.5167,Huesca,aldea
los-archillas,Los Archillas,36.842,-3.166,Granada,aldea
los-archites,Los Archites,38.0879,-2.7617,Jaén,aldea
los-arcos,Los Arcos,42.5708,-2.1928,Navarra,base
los-arejos,Los Arejos,37.4631,-1.6735,Murcia,aldea
los-arenales,Los Arenales,37.2095,-4.1526,Granada,aldea
los-arevalos,Los Arévalos,40.6475,-5.9761,Salamanca,aldea
los-arroyos,Los Arroyos,38.3088,-2.6001,Jaén,aldea
los-artos,Los Artos,43.3051,-5.5952,Asturias,aldea
los-baladejos,Los Baladejos,36.371,-5.8753,Cádiz,aldea
los-balbases,Los Balbases,42.2152,-4.0634,Burgos,municipio
los-balcones,Los Balcones,37.443,-2.942,Granada,aldea
los-banos,Los Baños,38.2043,-1.1146,Murcia,aldea
los-banquitos,Los Banquitos,28.5264,-16.1586,Santa Cruz de Tenerife,aldea
los-banuelos,Los Bañuelos,36.7833,-3.6833,Granada,aldea
los-barciales,Los Barciales,38.4167,-6.4833,Badajoz,aldea
los-barrancos,Los Barrancos,38.4,-2.7167,Jaén,aldea
los-barreros,Los Barreros,37.6283,-0.9977,Murcia,base
los-barreros-asturias,Los Barreros (Asturias),43.2599,-5.5735,Asturias,aldea
los-barrios,Los Barrios,36.1848,-5.4921,Cádiz,base
los-barrios-de-bureba,Los Barrios de Bureba,42.6516,-3.3661,Burgos,municipio
los-barrios-de-luna,Los Barrios de Luna,42.8468,-5.8616,León,municipio
los-barrios-de-nistoso,Los Barrios de Nistoso,42.6941,-6.1255,León,aldea
los-bastianes,Los Bastianes,37.3454,-2.9428,Granada,aldea
los-bayos,Los Bayos,42.8944,-6.2081,León,aldea
los-belmontes,Los Belmontes,38.2667,-2.25,Albacete,aldea
los-belones,Los Belones,37.6216,-0.7787,Murcia,aldea
los-berrocosos,Los Berrocosos,40.1667,-6.1167,Cáceres,aldea
los-blases,Los Blases,37.4667,-2.1,Almería,aldea
los-blazquez,Los Blázquez,38.4057,-5.4403,Córdoba,municipio
los-bodegones,Los Bodegones,37.1785,-6.672,Huelva,aldea
los-bolsicos,Los Bolsicos,38.3028,-6.6801,Badajoz,aldea
los-brianes,Los Brianes,37.8635,-1.1695,Murcia,aldea
los-brunales,Los Brunales,38.8976,-0.9235,Valencia,aldea
los-buenos,Los Buenos,37.7796,-0.8257,Murcia,aldea
los-cabaniles,Los Cabañiles,38.1998,-1.2952,Murcia,aldea
los-cabezudos,Los Cabezudos,37.1774,-6.6234,Huelva,aldea
los-cabreras,Los Cabreras,37.5388,-2.0178,Almería,aldea
los-calares,Los Calares,38.1167,-3.25,Jaén,aldea
los-camachos,Los Camachos,37.4833,-2.0,Almería,aldea
los-campillos,Los Campillos,38.7264,-1.3072,Albacete,aldea
los-campos,Los Campos,40.8391,-6.2533,Salamanca,aldea
los-cancajos,Los Cancajos,28.6489,-17.7586,Santa Cruz de Tenerife,aldea
los-candanos,Los Cándanos,43.3776,-4.6483,Asturias,aldea
los-canos,Los Caños,37.6667,-0.9167,Murcia,aldea
los-canos-de-meca,Los Caños de Meca,36.1858,-6.0076,Cádiz,aldea
los-cantareros,Los Cantareros,37.7103,-1.3933,Murcia,aldea
los-cantos,Los Cantos,38.2233,-2.1093,Murcia,aldea
los-carlos,Los Carlos,36.7637,-3.3775,Granada,aldea
los-carmonas,Los Carmonas,37.4,-2.1333,Almería,aldea
los-carneriles,Los Carneriles,38.7841,-6.0602,Badajoz,aldea
los-carrascos,Los Carrascos,37.3358,-2.0744,Almería,aldea
los-carriles,Los Carriles,43.414,-4.9296,Asturias,aldea
los-carrillos,Los Carrillos,38.2,-0.9833,Alicante,aldea
los-carriones,Los Carriones,37.6833,-2.6667,Granada,aldea
los-carrizales,Los Carrizales,28.3182,-16.8574,Santa Cruz de Tenerife,aldea
los-carrizos,Los Carrizos,37.6667,-5.8833,Sevilla,aldea
los-casimiros,Los Casimiros,36.8623,-3.1025,Granada,aldea
los-castellanos,Los Castellanos,37.3667,-2.6667,Granada,aldea
los-castillos,Los Castillos,37.7667,-1.05,Murcia,aldea
los-catalmerejos,Los Catalmerejos,38.6386,-2.2853,Albacete,aldea
los-cazaminches,Los Cazaminches,37.1941,-2.1111,Almería,aldea
los-celdranes,Los Celdranes,37.7333,-1.1333,Murcia,aldea
los-centenares,Los Centenares,38.0833,-2.7333,Jaén,aldea
los-cercados,Los Cercados,27.9137,-15.6282,Las Palmas,aldea
los-cerezos,Los Cerezos,40.0333,-0.85,Teruel,aldea
los-cerralbos,Los Cerralbos,40.0151,-4.5848,Toledo,municipio
los-cerricos,Los Cerricos,37.5336,-2.2034,Almería,aldea
los-cerrillos,Los Cerrillos,36.9492,-1.974,Almería,aldea
los-charcos,Los Charcos,38.6511,-1.7232,Albacete,aldea
los-chaulines,Los Chaulines,36.7784,-3.2302,Granada,aldea
los-chilchez,Los Chilchez,36.7666,-3.2044,Granada,aldea
los-chopos,Los Chopos,37.5171,-4.0073,Jaén,aldea
los-chortales,Los Chortales,38.6747,-1.4569,Albacete,aldea
los-chospes,Los Chospes,38.7839,-2.3853,Albacete,aldea
los-clementes,Los Clementes,36.822,-3.0751,Almería,aldea
los-collados,Los Collados,38.4533,-2.3287,Albacete,aldea
los-collaos,Los Collaos,43.175,-5.7463,Asturias,aldea
los-conesas,Los Conesas,37.6667,-1.0,Murcia,aldea
los-corrales,Los Corrales,37.0992,-4.9843,Sevilla,base
los-corrales-de-buelna,Los Corrales de Buelna,43.2636,-4.0726,Cantabria,base
los-cortados,Los Cortados,37.7997,-1.0311,Murcia,aldea
los-cortijos,Los Cortijos,39.3113,-4.0345,Ciudad Real,municipio
los-cristianos,Los Cristianos,28.0501,-16.7201,Santa Cruz de Tenerife,aldea
los-cuartos,Los Cuartos,40.3712,-5.451,Ávila,aldea
los-curas,Los Curas,37.5276,-1.4388,Murcia,aldea
los-curiales,Los Curiales,40.0049,-6.2292,Cáceres,aldea
los-dagas,Los Dagas,36.793,-3.1059,Almería,aldea
los-demetrios,Los Demetrios,40.45,-1.95,Cuenca,aldea
los-diaz,Los Díaz,36.7718,-3.3263,Granada,aldea
los-dolores,Los Dolores,37.6398,-1.0046,Murcia,base
los-dolses,Los Dolses,37.9307,-0.7551,Alicante,aldea
los-donatos,Los Donatos,37.3499,-2.5328,Almería,aldea
los-duques,Los Duques,39.4333,-1.2,Valencia,aldea
los-encalmados,Los Encalmados,37.036,-2.2442,Almería,aldea
los-enriquez,Los Enríquez,36.7773,-3.0267,Almería,aldea
los-entrines,Los Entrines,38.65,-6.7167,Badajoz,aldea
los-escuderos,Los Escuderos,38.1123,-3.4544,Jaén,aldea
los-escullos,Los Escullos,36.8036,-2.0634,Almería,aldea
los-espejos-de-la-reina,Los Espejos de la Reina,42.9898,-4.8991,León,aldea
los-evanes,Los Evanes,41.3833,-5.1667,Valladolid,aldea
los-fayos,Los Fayos,41.8785,-1.7822,Zaragoza,aldea
los-felipes,Los Felipes,39.8167,-1.15,Valencia,aldea
los-fornos,Los Fornos,43.3833,-6.1,Asturias,aldea
los-fresnos,Los Fresnos,38.6167,-6.95,Badajoz,aldea
los-gabatos,Los Gabatos,37.6333,-1.0,Murcia,base
los-gallardos,Los Gallardos,37.1484,-1.9583,Almería,municipio
los-gallegos-y-herreras,Los Gallegos y Herreras,38.6,-5.9333,Badajoz,aldea
los-galvez,Los Gálvez,36.8129,-3.2075,Granada,aldea
los-garcias,Los Garcías,37.6088,-1.0296,Murcia,aldea
los-gazquez,Los Gázquez,37.5543,-1.9557,Almería,aldea
los-geraldos,Los Geraldos,37.7833,-2.8833,Jaén,aldea
los-gigantes,Los Gigantes,28.2436,-16.8415,Santa Cruz de Tenerife,base
los-giles,Los Giles,37.1253,-2.0086,Almería,aldea
los-goldines,Los Goldines,38.163,-2.6919,Jaén,aldea
los-gongoras,Los Góngoras,36.9993,-2.3697,Almería,aldea
los-granadicos,Los Granadicos,38.2407,-1.8516,Murcia,aldea
los-graneros-de-abajo,Los Graneros de Abajo,37.4405,-2.1557,Almería,aldea
los-guajares,Los Guajares,36.8577,-3.6056,Granada,municipio
los-guardines,Los Guardines,37.0359,-2.0936,Almería,aldea
los-guerreros,Los Guerreros,37.7336,-1.2228,Murcia,aldea
los-guijuelos,Los Guijuelos,40.3156,-5.4825,Ávila,aldea
los-guindos,Los Guindos,38.2833,-3.6833,Jaén,aldea
los-hernandez,Los Hernández,37.2333,-2.0667,Almería,aldea
los-herreros,Los Herreros,39.3167,-0.9833,Valencia,aldea
los-higuerales,Los Higuerales,37.3846,-2.0926,Almería,aldea
los-higuerlas,Los Higuerlas,37.4133,-2.0544,Almería,aldea
los-hinojosos,Los Hinojosos,39.6042,-2.8257,Cuenca,base
los-hornos,Los Hornos,40.1667,-0.65,Teruel,aldea
los-hueros,Los Hueros,40.4438,-3.3496,Madrid,base
los-huertos,Los Huertos,41.01,-4.2188,Segovia,aldea
los-huertos-del-batan,Los Huertos del Batán,37.4113,-7.222,Huelva,aldea
los-imposibles,Los Imposibles,36.9667,-2.55,Almería,aldea
los-infiernos,Los Infiernos,37.8308,-0.9147,Murcia,aldea
los-isidros,Los Isidros,39.4167,-1.2833,Valencia,aldea
los-izquierdos,Los Izquierdos,36.9249,-5.6214,Cádiz,aldea
los-jarales,Los Jarales,37.2239,-2.1296,Almería,aldea
los-jopos,Los Jopos,37.5445,-1.6862,Murcia,aldea
los-juanetes,Los Juanetes,37.7516,-1.8026,Murcia,aldea
los-lardines,Los Lardines,37.6286,-1.3816,Murcia,aldea
los-llamosos,Los Llamosos,41.6575,-2.5828,Soria,aldea
los-llanos,Los Llanos,38.9277,-1.8626,Albacete,aldea
los-llanos-de-aridane,Los Llanos de Aridane,28.6585,-17.9182,Santa Cruz de Tenerife,base
los-llanos-de-rueda,Los Llanos de Rueda,37.454,-4.1005,Córdoba,aldea
los-llanos-de-tormes,Los Llanos de Tormes,40.3277,-5.5002,Ávila,aldea
los-llaos,Los Llaós,43.3854,-4.3388,Cantabria,aldea
los-loberos,Los Loberos,37.6165,-1.4604,Murcia,aldea
los-lopez,Los López,38.135,-1.0147,Alicante,aldea
los-lorentes,Los Lorentes,37.5938,-1.2577,Murcia,aldea
los-madriles,Los Madriles,37.5792,-1.1967,Murcia,aldea
los-madroneros,Los Madroñeros,37.8652,-6.6479,Huelva,aldea
los-mainetes,Los Mainetes,38.6921,-1.4674,Albacete,aldea
los-majuelos,Los Majuelos,38.15,-3.9333,Jaén,aldea
los-manolones,Los Manolones,37.374,-2.4488,Almería,aldea
los-manos,Los Maños,37.1499,-2.0846,Almería,aldea
los-manzanos,Los Manzanos,37.382,-2.6654,Granada,aldea
los-marcelinos,Los Marcelinos,37.4355,-2.1202,Almería,aldea
los-marfagones,Los Marfagones,37.629,-1.0415,Murcia,aldea
los-maridos,Los Maridos,38.4486,-2.6245,Jaén,aldea
los-marines,Los Marines,37.9028,-6.6202,Jaén,aldea
los-marmoles,Los Mármoles,37.4085,-2.1929,Almería,aldea
los-marquesados,Los Marquesados,37.25,-2.05,Almería,aldea
los-martinez,Los Martínez,37.8184,-1.0788,Murcia,base
los-martinez-de-canadas-de-san-pedro,Los Martínez de Cañadas de San Pedro,37.952,-0.9939,Murcia,aldea
los-masecicos,Los Masecicos,40.2667,-0.7333,Teruel,aldea
los-mases,Los Mases,40.1834,-0.4083,Castellón,aldea
los-mateos,Los Mateos,36.8901,-3.2224,Granada,aldea
los-matorrales,Los Matorrales,38.3333,-6.15,Badajoz,aldea
los-matreros,Los Matreros,37.2226,-1.9839,Almería,aldea
los-medinas,Los Medinas,37.1985,-2.2192,Almería,aldea
los-melenchones,Los Melenchones,37.4372,-1.6049,Murcia,aldea
los-melonares,Los Melonares,37.7044,-5.8866,Sevilla,aldea
los-menas,Los Menas,37.2829,-2.5094,Almería,aldea
los-merinales,Los Merinales,37.31,-5.9736,Sevilla,aldea
los-mesas,Los Mesas,37.4468,-2.6915,Granada,aldea
los-mesones,Los Mesones,41.0833,-5.9833,Salamanca,aldea
los-mimbrales,Los Mimbrales,37.1022,-6.5119,Huelva,aldea
los-molares,Los Molares,37.157,-5.718,Sevilla,base
los-molinos,Los Molinos,40.7158,-4.074,Madrid,base
los-monjos,Los Monjos,37.1167,-2.8,Almería,aldea
