indicativo,nombre,provincia,altitud_m,lat,lon,dist_costa_km,grupo_costa,franja_altitud,region,dia_mas_frio,dia_mas_calido,desfase_invierno_dias,desfase_verano_dias,desfase_invierno_tmin,desfase_verano_tmin,desfase_invierno_tmax,desfase_verano_tmax,verano_termico_ini,verano_termico_fin,verano_termico_dias,invierno_termico_ini,invierno_termico_fin,invierno_termico_dias,cuartil_calido_ini,cuartil_calido_fin,amplitud_anual_c,tmed_min_c,tmed_max_c,fuente
5702X,CARMONA,SEVILLA,50.0,37.5656,-5.7406,94.7,interior,<200,peninsula,14 de enero,7 de agosto,24,47,24,54,23,47,18 de mayo,9 de octubre,145,,,0,14 de junio,12 de septiembre,18.34,10.57,28.91,AEMET
5733X,ALMADÉN DE LA PLATA,SEVILLA,450.0,37.7911,-6.075,84.9,interior,200-500,peninsula,14 de enero,7 de agosto,24,47,24,52,26,47,2 de junio,30 de septiembre,121,,,0,15 de junio,13 de septiembre,18.36,9.94,28.3,AEMET
5783,SEVILLA AEROPUERTO,SEVILLA,34.0,37.4167,-5.8792,74.7,interior,<200,peninsula,14 de enero,7 de agosto,24,47,24,53,23,47,17 de mayo,13 de octubre,150,,,0,15 de junio,13 de septiembre,18.41,11.0,29.4,AEMET
5835X,CARRIÓN DE LOS CÉSPEDES,SEVILLA,76.0,37.36,-6.3342,44.1,interior,<200,peninsula,14 de enero,7 de agosto,24,47,24,53,20,47,29 de mayo,6 de octubre,131,,,0,18 de junio,16 de septiembre,17.41,10.6,28.0,AEMET
5998X,OSUNA,SEVILLA,255.0,37.2433,-5.1125,83.1,interior,200-500,peninsula,15 de enero,7 de agosto,25,47,24,52,25,41,17 de mayo,13 de octubre,150,,,0,14 de junio,12 de septiembre,18.8,11.43,30.23,AEMET
6040X,CORTES DE LA FRONTERA,MALAGA,315.0,36.5444,-5.3864,23.1,litoral,200-500,peninsula,11 de enero,7 de agosto,21,47,19,52,22,43,14 de junio,25 de septiembre,104,,,0,19 de junio,17 de septiembre,16.44,10.54,26.97,AEMET
6050X,GAUCÍN,MALAGA,594.0,36.5186,-5.3186,16.5,litoral,500-800,peninsula,14 de enero,7 de agosto,24,47,24,52,25,47,19 de junio,15 de septiembre,89,,,0,18 de junio,16 de septiembre,16.55,9.72,26.26,AEMET
C101A,ROQUE DE LOS MUCHACHOS,SANTA CRUZ DE TENERIFE,2223.0,28.7558,-17.8953,8.6,litoral,>1200,canarias,23 de enero,7 de agosto,33,47,33,47,17,47,,,0,,,0,19 de junio,16 de septiembre,13.57,6.82,20.39,AEMET
7012C,CARTAGENA,MURCIA,17.0,37.6011,-0.9878,2.4,litoral,<200,peninsula,14 de enero,5 de agosto,24,45,16,52,25,49,31 de mayo,9 de octubre,132,,,0,20 de junio,18 de septiembre,15.6,12.32,27.92,AEMET
B954,"IBIZA, AEROPUERTO",BALEARES,6.0,38.8764,1.3844,1.4,litoral,<200,baleares,13 de enero,5 de agosto,23,45,21,44,25,42,8 de junio,30 de septiembre,115,,,0,19 de junio,17 de septiembre,15.53,11.36,26.89,AEMET
6000A,MELILLA,MELILLA,52.0,35.2764,-2.9564,0.5,litoral,<200,peninsula,15 de enero,4 de agosto,25,44,18,53,31,43,3 de junio,11 de octubre,131,,,0,22 de junio,20 de septiembre,13.36,13.99,27.34,AEMET
6069X,BENAHAVÍS,MALAGA,392.0,36.5436,-5.0247,8.1,litoral,200-500,peninsula,15 de enero,4 de agosto,25,44,23,44,25,44,8 de junio,26 de septiembre,111,,,0,16 de junio,14 de septiembre,15.07,12.04,27.11,AEMET
6127X,ÁLORA,MALAGA,172.0,36.8547,-4.6967,29.3,litoral,<200,peninsula,9 de enero,4 de agosto,19,44,15,44,25,43,23 de mayo,10 de octubre,141,,,0,15 de junio,13 de septiembre,16.71,12.6,29.31,AEMET
6143X,COÍN,MALAGA,230.0,36.6578,-4.7608,17.3,litoral,200-500,peninsula,15 de enero,4 de agosto,25,44,24,44,25,43,24 de mayo,12 de octubre,142,,,0,16 de junio,14 de septiembre,16.25,12.79,29.04,AEMET
6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54.0,36.7178,-4.4817,4.8,litoral,<200,peninsula,9 de enero,4 de agosto,19,44,16,44,25,43,26 de mayo,12 de octubre,140,,,0,18 de junio,16 de septiembre,14.57,13.52,28.09,AEMET
8416X,"VALENCIA, UPV",VALENCIA,6.0,39.4794,-0.3372,1.5,litoral,<200,peninsula,13 de enero,4 de agosto,23,44,23,44,21,51,9 de junio,29 de septiembre,113,,,0,18 de junio,16 de septiembre,14.48,11.97,26.45,AEMET
B346X,PORRERES,BALEARES,120.0,39.5217,3.0192,18.5,litoral,<200,baleares,11 de enero,4 de agosto,21,44,21,44,22,33,4 de junio,26 de septiembre,115,,,0,15 de junio,13 de septiembre,17.2,10.2,27.39,AEMET
B957,EIVISSA,BALEARES,3.0,38.9225,1.4414,0.3,litoral,<200,baleares,11 de enero,4 de agosto,21,44,21,44,25,43,6 de junio,30 de septiembre,117,,,0,18 de junio,16 de septiembre,15.73,11.37,27.1,AEMET
B986,FORMENTERA,BALEARES,24.0,38.6936,1.4636,1.5,litoral,<200,baleares,12 de enero,4 de agosto,22,44,22,42,23,43,2 de junio,9 de octubre,130,,,0,19 de junio,17 de septiembre,15.49,12.39,27.88,AEMET
6042I,JIMENA DE LA FRONTERA,CADIZ,42.0,36.4356,-5.395,16.5,litoral,<200,peninsula,8 de enero,3 de agosto,18,43,16,53,25,43,17 de junio,22 de septiembre,98,,,0,20 de junio,18 de septiembre,14.89,11.03,25.92,AEMET
6045X,ALPANDEIRE,MALAGA,676.0,36.6325,-5.2031,22.1,litoral,500-800,peninsula,19 de enero,3 de agosto,29,43,30,47,29,43,6 de junio,27 de septiembre,114,,,0,16 de junio,14 de septiembre,17.56,10.73,28.29,AEMET
6056X,SAN ROQUE,CADIZ,1.0,36.2731,-5.2844,0.6,litoral,<200,peninsula,14 de enero,3 de agosto,24,43,24,53,25,43,10 de junio,29 de septiembre,112,,,0,20 de junio,18 de septiembre,12.46,12.91,25.37,AEMET
6057X,MANILVA,MALAGA,140.0,36.3783,-5.26,2.8,litoral,<200,peninsula,21 de enero,3 de agosto,31,43,31,53,30,43,6 de junio,4 de octubre,121,,,0,19 de junio,17 de septiembre,13.44,13.21,26.64,AEMET
6088X,TORREMOLINOS,MALAGA,85.0,36.6206,-4.515,1.8,litoral,<200,peninsula,21 de enero,3 de agosto,31,43,18,53,25,43,31 de mayo,9 de octubre,132,,,0,18 de junio,16 de septiembre,13.28,14.1,27.39,AEMET
6155A,MÁLAGA AEROPUERTO,MALAGA,7.0,36.6661,-4.4822,2.1,litoral,<200,peninsula,8 de enero,3 de agosto,18,43,15,53,25,43,28 de mayo,9 de octubre,135,,,0,18 de junio,16 de septiembre,15.07,12.82,27.89,AEMET
6258X,LANJARÓN,GRANADA,708.0,36.9231,-3.4925,21.5,litoral,500-800,peninsula,13 de enero,3 de agosto,23,43,23,41,29,43,27 de junio,3 de septiembre,69,,,0,15 de junio,13 de septiembre,15.3,9.19,24.48,AEMET
6364X,ALBOX,ALMERIA,508.0,37.4067,-2.1514,36.6,interior,500-800,peninsula,13 de enero,3 de agosto,23,43,19,43,21,43,29 de mayo,3 de octubre,128,,,0,13 de junio,11 de septiembre,17.55,11.3,28.85,AEMET
6367B,HUÉRCAL-OVERA,ALMERIA,300.0,37.3906,-1.9436,21.1,litoral,200-500,peninsula,14 de enero,3 de agosto,24,43,16,43,21,43,3 de junio,29 de septiembre,119,,,0,16 de junio,14 de septiembre,16.37,11.08,27.46,AEMET
7019X,CARTAGENA/SALINAS CABO PALOS,MURCIA,2.0,37.6358,-0.7156,0.7,litoral,<200,peninsula,27 de enero,3 de agosto,37,43,33,52,37,43,2 de junio,11 de octubre,132,,,0,20 de junio,18 de septiembre,15.49,12.37,27.86,AEMET
7020C,MURCIA AEROPUERTO,MURCIA,205.0,37.8075,-1.1281,24.6,litoral,200-500,peninsula,9 de enero,3 de agosto,19,43,18,51,19,43,4 de junio,2 de octubre,121,,,0,18 de junio,16 de septiembre,16.3,11.39,27.7,AEMET
7023X,FUENTE ÁLAMO DE MURCIA,MURCIA,140.0,37.7264,-1.1672,16.5,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,16,44,21,43,30 de mayo,6 de octubre,130,,,0,17 de junio,15 de septiembre,16.89,11.47,28.36,AEMET
7026X,TORRE-PACHECO,MURCIA,50.0,37.7389,-0.9675,10.3,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,18,52,23,43,3 de junio,5 de octubre,125,,,0,19 de junio,17 de septiembre,16.06,11.64,27.69,AEMET
7096B,HELLÍN,ALBACETE,605.0,38.5419,-1.7031,102.8,interior,500-800,peninsula,15 de enero,3 de agosto,25,43,24,44,26,42,8 de junio,17 de septiembre,102,,,0,13 de junio,11 de septiembre,18.93,8.56,27.49,AEMET
7103Y,TOBARRA,ALBACETE,615.0,38.5881,-1.6894,103.9,interior,500-800,peninsula,9 de enero,3 de agosto,19,43,19,44,26,34,5 de junio,19 de septiembre,107,,,0,12 de junio,10 de septiembre,19.3,8.63,27.93,AEMET
7119B,CARAVACA DE LA CRUZ,MURCIA,643.0,38.1031,-1.8772,76.6,interior,500-800,peninsula,9 de enero,3 de agosto,19,43,16,43,23,34,12 de junio,12 de septiembre,93,,,0,13 de junio,11 de septiembre,18.52,8.19,26.71,AEMET
7121A,CALASPARRA,MURCIA,350.0,38.2342,-1.7022,81.4,interior,200-500,peninsula,9 de enero,3 de agosto,19,43,16,44,21,34,1 de junio,27 de septiembre,119,,,0,13 de junio,11 de septiembre,19.21,9.28,28.48,AEMET
7127X,BULLAS,MURCIA,690.0,38.0492,-1.6953,62.7,interior,500-800,peninsula,15 de enero,3 de agosto,25,43,18,44,25,34,9 de junio,16 de septiembre,100,,,0,13 de junio,11 de septiembre,17.93,9.08,27.01,AEMET
7158X,ARCHENA,MURCIA,150.0,38.1281,-1.3058,54.7,interior,<200,peninsula,9 de enero,3 de agosto,19,43,18,44,21,43,23 de mayo,9 de octubre,140,,,0,15 de junio,13 de septiembre,17.36,12.08,29.45,AEMET
7172X,MULA,MURCIA,255.0,38.0414,-1.4492,54.4,interior,200-500,peninsula,11 de enero,3 de agosto,21,43,18,44,22,43,31 de mayo,30 de septiembre,123,,,0,14 de junio,12 de septiembre,17.49,10.81,28.3,AEMET
7178I,MURCIA,MURCIA,62.0,38.0019,-1.1708,38.1,interior,<200,peninsula,8 de enero,3 de agosto,18,43,16,44,19,43,20 de mayo,11 de octubre,145,,,0,15 de junio,13 de septiembre,18.1,11.71,29.81,AEMET
7203A,"LORCA, ZARCILLA DE RAMOS",MURCIA,646.0,37.8447,-1.8697,53.2,interior,500-800,peninsula,9 de enero,3 de agosto,19,43,19,43,26,34,8 de junio,18 de septiembre,103,,,0,13 de junio,11 de septiembre,18.24,9.03,27.27,AEMET
7211B,PUERTO LUMBRERAS,MURCIA,445.0,37.5681,-1.7972,25.1,litoral,200-500,peninsula,11 de enero,3 de agosto,21,43,24,44,21,35,29 de mayo,3 de octubre,128,,,0,13 de junio,11 de septiembre,17.56,11.27,28.83,AEMET
7218Y,TOTANA,MURCIA,281.0,37.7586,-1.5128,26.8,litoral,200-500,peninsula,8 de enero,3 de agosto,18,43,18,44,21,43,23 de mayo,11 de octubre,142,,,0,15 de junio,13 de septiembre,17.16,12.38,29.54,AEMET
7227X,ALHAMA DE MURCIA,MURCIA,157.0,37.8617,-1.3347,32.4,interior,<200,peninsula,9 de enero,3 de agosto,19,43,16,44,19,34,30 de mayo,3 de octubre,127,,,0,15 de junio,13 de septiembre,18.35,10.44,28.79,AEMET
7228,"ALCANTARILLA, BASE AÉREA",MURCIA,75.0,37.9578,-1.2286,40.5,interior,<200,peninsula,7 de enero,3 de agosto,17,43,16,44,19,43,24 de mayo,8 de octubre,138,,,0,15 de junio,13 de septiembre,18.73,10.61,29.34,AEMET
7237E,MOLINA DE SEGURA,MURCIA,170.0,38.1389,-1.1586,44.0,interior,<200,peninsula,9 de enero,3 de agosto,19,43,18,44,19,34,27 de mayo,4 de octubre,131,,,0,14 de junio,12 de septiembre,17.75,11.16,28.91,AEMET
7244X,ORIHUELA,ALICANTE,26.0,38.0678,-0.9814,26.6,litoral,<200,peninsula,8 de enero,3 de agosto,18,43,16,44,19,43,27 de mayo,7 de octubre,134,,,0,16 de junio,14 de septiembre,17.55,11.02,28.56,AEMET
7247X,EL PINÓS/PINOSO,ALICANTE,577.0,38.3997,-1.0381,44.5,interior,500-800,peninsula,9 de enero,3 de agosto,19,43,18,44,22,43,15 de junio,10 de septiembre,88,,,0,14 de junio,12 de septiembre,17.95,7.79,25.74,AEMET
7250C,ABANILLA,MURCIA,174.0,38.1944,-1.0339,35.0,interior,<200,peninsula,9 de enero,3 de agosto,19,43,18,51,19,43,2 de junio,2 de octubre,123,,,0,17 de junio,15 de septiembre,16.74,11.01,27.75,AEMET
7261X,ROJALES,ALICANTE,31.0,38.0881,-0.7153,6.5,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,18,52,21,43,1 de junio,6 de octubre,128,,,0,18 de junio,16 de septiembre,15.73,11.96,27.69,AEMET
7275C,YECLA,MURCIA,640.0,38.6017,-1.1597,63.9,interior,500-800,peninsula,9 de enero,3 de agosto,19,43,18,44,22,34,12 de junio,14 de septiembre,95,,,0,13 de junio,11 de septiembre,19.11,7.64,26.76,AEMET
8008Y,VILLENA,ALICANTE,486.0,38.5769,-0.8656,41.3,interior,200-500,peninsula,9 de enero,3 de agosto,19,43,18,44,21,43,17 de junio,9 de septiembre,85,,,0,14 de junio,12 de septiembre,18.3,7.17,25.47,AEMET
8013X,NOVELDA,ALICANTE,233.0,38.3856,-0.7578,22.0,litoral,200-500,peninsula,9 de enero,3 de agosto,19,43,18,43,21,43,29 de mayo,6 de octubre,131,,,0,15 de junio,13 de septiembre,16.7,11.7,28.4,AEMET
8018X,ELX/ELCHE,ALICANTE,110.0,38.2875,-0.6806,12.9,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,19,51,21,43,1 de junio,6 de octubre,128,,,0,18 de junio,16 de septiembre,15.71,12.19,27.91,AEMET
8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43.0,38.2828,-0.5708,4.4,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,19,51,19,43,2 de junio,5 de octubre,126,,,0,18 de junio,16 de septiembre,15.66,11.94,27.6,AEMET
8025,ALACANT/ALICANTE,ALICANTE,81.0,38.3725,-0.4942,2.8,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,19,44,19,43,1 de junio,5 de octubre,127,,,0,17 de junio,15 de septiembre,15.61,12.01,27.63,AEMET
8050X,JÁVEA/ XÀBIA,ALICANTE,15.0,38.7842,0.1667,2.1,litoral,<200,peninsula,13 de enero,3 de agosto,23,43,18,44,22,43,5 de junio,1 de octubre,119,,,0,18 de junio,16 de septiembre,15.72,11.6,27.32,AEMET
8058Y,MIRAMAR,VALENCIA,12.0,38.9503,-0.1378,1.9,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,21,40,21,43,30 de mayo,7 de octubre,131,,,0,16 de junio,14 de septiembre,15.59,12.52,28.11,AEMET
8059C,ALCOI/ALCOY,ALICANTE,530.0,38.7108,-0.46,29.1,litoral,500-800,peninsula,9 de enero,3 de agosto,19,43,19,43,26,42,8 de junio,18 de septiembre,103,,,0,12 de junio,10 de septiembre,17.64,9.69,27.33,AEMET
8072Y,BARX,VALENCIA,340.0,39.0169,-0.3047,9.8,litoral,200-500,peninsula,9 de enero,3 de agosto,19,43,18,43,22,38,9 de junio,19 de septiembre,103,,,0,14 de junio,12 de septiembre,16.78,9.86,26.64,AEMET
8283X,ONTINYENT,VALENCIA,350.0,38.8294,-0.6078,43.0,interior,200-500,peninsula,9 de enero,3 de agosto,19,43,18,43,19,34,4 de junio,23 de septiembre,112,,,0,13 de junio,11 de septiembre,18.28,9.65,27.93,AEMET
8300X,CARCAIXENT,VALENCIA,25.0,39.1133,-0.4458,17.9,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,23,45,19,43,31 de mayo,2 de octubre,125,,,0,15 de junio,13 de septiembre,17.18,11.03,28.22,AEMET
8337X,TURÍS,VALENCIA,186.0,39.3922,-0.6247,26.2,litoral,<200,peninsula,9 de enero,3 de agosto,19,43,19,45,19,42,8 de junio,22 de septiembre,107,,,0,14 de junio,12 de septiembre,16.32,10.29,26.61,AEMET
8395X,CHELVA,VALENCIA,515.0,39.7533,-0.9936,62.8,interior,500-800,peninsula,11 de enero,3 de agosto,21,43,21,40,25,42,12 de junio,13 de septiembre,94,,,0,14 de junio,12 de septiembre,17.03,9.31,26.33,AEMET
8409X,LLÍRIA,VALENCIA,198.0,39.6639,-0.6539,32.2,interior,<200,peninsula,11 de enero,3 de agosto,21,43,21,44,21,42,5 de junio,25 de septiembre,113,,,0,14 de junio,12 de septiembre,16.83,10.32,27.15,AEMET
8414A,VALENCIA AEROPUERTO,VALENCIA,56.0,39.485,-0.4747,13.3,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,18,44,21,42,2 de junio,30 de septiembre,121,,,0,15 de junio,13 de septiembre,16.93,10.76,27.69,AEMET
8416,VALÈNCIA,VALENCIA,13.0,39.4806,-0.3664,4.0,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,22,42,21,51,2 de junio,6 de octubre,127,,,0,18 de junio,16 de septiembre,15.16,12.31,27.47,AEMET
8416Y,"VALÈNCIA, VIVEROS",VALENCIA,13.0,39.4808,-0.3661,4.0,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,23,41,21,51,2 de junio,6 de octubre,127,,,0,17 de junio,15 de septiembre,15.0,12.42,27.42,AEMET
8439X,SEGORBE,CASTELLON,400.0,39.7956,-0.4853,26.2,litoral,200-500,peninsula,11 de enero,3 de agosto,21,43,21,43,21,42,21 de junio,6 de septiembre,78,,,0,15 de junio,13 de septiembre,15.87,8.91,24.78,AEMET
8446Y,SAGUNT/SAGUNTO,VALENCIA,24.0,39.7008,-0.2589,5.0,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,21,44,21,42,6 de junio,27 de septiembre,114,,,0,16 de junio,14 de septiembre,15.76,11.11,26.87,AEMET
8503Y,TORREBLANCA,CASTELLON,35.0,40.2114,0.1836,3.3,litoral,<200,peninsula,11 de enero,3 de agosto,21,43,19,51,25,43,7 de junio,29 de septiembre,115,,,0,17 de junio,15 de septiembre,15.03,11.68,26.71,AEMET
B278,"PALMA DE MALLORCA, AEROPUERTO",BALEARES,5.0,39.5608,2.7367,3.3,litoral,<200,baleares,15 de enero,3 de agosto,25,43,37,44,25,42,7 de junio,24 de septiembre,110,,,0,16 de junio,14 de septiembre,16.71,10.22,26.92,AEMET
B301,"LLUCMAJOR, RADAR",BALEARES,113.0,39.3797,2.785,0.4,litoral,<200,baleares,19 de enero,3 de agosto,29,43,36,43,25,41,5 de junio,2 de octubre,120,,,0,18 de junio,16 de septiembre,15.14,12.05,27.19,AEMET
B362X,"CAMPOS, CAN SION",BALEARES,40.0,39.4058,3.0642,9.5,litoral,<200,baleares,19 de enero,3 de agosto,29,43,37,55,25,40,12 de junio,19 de septiembre,100,,,0,17 de junio,15 de septiembre,16.6,9.55,26.15,AEMET
B373X,"CAMPOS, SALINES LLEVANT",BALEARES,3.0,39.3511,3.0119,2.3,litoral,<200,baleares,19 de enero,3 de agosto,29,43,37,44,25,42,11 de junio,22 de septiembre,104,,,0,17 de junio,15 de septiembre,16.5,9.8,26.3,AEMET
B410B,SANTANYÍ,BALEARES,45.0,39.34,3.1458,1.2,litoral,<200,baleares,15 de enero,3 de agosto,25,43,29,44,25,43,9 de junio,29 de septiembre,113,,,0,19 de junio,17 de septiembre,15.35,11.39,26.74,AEMET
B434X,PORTOCOLOM  ,BALEARES,17.0,39.4144,3.2717,1.7,litoral,<200,baleares,26 de enero,3 de agosto,36,43,37,44,36,43,9 de junio,2 de octubre,116,,,0,21 de junio,19 de septiembre,14.65,12.28,26.92,AEMET
B614E,MANACOR,BALEARES,100.0,39.5569,3.2178,8.8,litoral,<200,baleares,15 de enero,3 de agosto,25,43,21,44,25,42,9 de junio,22 de septiembre,106,,,0,16 de junio,14 de septiembre,16.33,10.36,26.7,AEMET
B870C,"CIUTADELLA, CALA GALDANA",BALEARES,43.0,39.9447,3.9567,0.6,litoral,<200,baleares,13 de enero,3 de agosto,23,43,54,44,22,41,13 de junio,19 de septiembre,99,,,0,17 de junio,15 de septiembre,15.36,10.43,25.79,AEMET
0009X,ALFORJA,TARRAGONA,406.0,41.2139,0.9633,17.2,litoral,200-500,peninsula,11 de enero,2 de agosto,21,42,21,52,21,42,19 de junio,8 de septiembre,82,,,0,14 de junio,12 de septiembre,16.93,8.2,25.13,AEMET
0016B,REUS (CENTRE LECTURA),TARRAGONA,118.0,41.1542,1.1089,9.4,litoral,<200,peninsula,11 de enero,2 de agosto,21,42,25,41,21,48,2 de junio,29 de septiembre,120,,,0,14 de junio,12 de septiembre,16.19,11.23,27.42,AEMET
0034X,VALLS,TARRAGONA,233.0,41.2931,1.2608,18.3,litoral,200-500,peninsula,11 de enero,2 de agosto,21,42,22,52,21,42,10 de junio,14 de septiembre,97,,,0,13 de junio,11 de septiembre,17.61,8.4,26.01,AEMET
0066X,VILAFRANCA DEL PENEDÈS,BARCELONA,177.0,41.3303,1.6769,13.3,litoral,<200,peninsula,11 de enero,2 de agosto,21,42,22,52,21,42,10 de junio,13 de septiembre,96,,,0,13 de junio,11 de septiembre,17.72,8.29,26.01,AEMET
0114X,PRATS DE LLUÇANÈS,BARCELONA,700.0,42.0069,2.0267,38.1,interior,500-800,peninsula,11 de enero,2 de agosto,21,42,26,42,21,41,25 de junio,27 de agosto,64,3 de diciembre,4 de febrero,64,11 de junio,9 de septiembre,19.98,4.26,24.24,AEMET
0120X,MOIÀ,BARCELONA,742.0,41.8133,2.0953,40.8,interior,500-800,peninsula,17 de enero,2 de agosto,27,42,30,41,27,42,28 de junio,25 de agosto,59,9 de enero,24 de enero,16,11 de junio,9 de septiembre,18.04,5.72,23.76,AEMET
0158O,MONTSERRAT,BARCELONA,738.0,41.5944,1.8392,37.1,interior,500-800,peninsula,18 de enero,2 de agosto,28,42,28,42,28,42,29 de junio,24 de agosto,57,10 de enero,25 de enero,16,11 de junio,9 de septiembre,17.87,5.76,23.63,AEMET
0158X,MONISTROL DE MONTSERRAT,BARCELONA,738.0,41.5944,1.8392,37.1,interior,500-800,peninsula,17 de enero,2 de agosto,27,42,27,42,27,42,27 de junio,25 de agosto,60,15 de enero,18 de enero,4,10 de junio,8 de septiembre,17.75,5.94,23.7,AEMET
0200E,"BARCELONA, FABRA",BARCELONA,408.0,41.4183,2.1242,6.3,litoral,200-500,peninsula,16 de enero,2 de agosto,26,42,27,52,23,42,10 de junio,13 de septiembre,96,,,0,12 de junio,10 de septiembre,16.64,9.5,26.14,AEMET
0201X,"BARCELONA, DRASSANES",BARCELONA,11.0,41.375,2.1739,0.6,litoral,<200,peninsula,16 de enero,2 de agosto,26,42,21,41,26,42,2 de junio,27 de septiembre,118,,,0,13 de junio,11 de septiembre,15.46,11.57,27.03,AEMET
0222X,CALDES DE MONTBUI,BARCELONA,175.0,41.6128,2.1683,18.0,litoral,<200,peninsula,11 de enero,2 de agosto,21,42,21,40,21,42,12 de junio,10 de septiembre,91,,,0,12 de junio,10 de septiembre,18.21,7.61,25.82,AEMET
0252D,ARENYS DE MAR,BARCELONA,74.0,41.5872,2.54,0.8,litoral,<200,peninsula,16 de enero,2 de agosto,26,42,30,42,26,42,8 de junio,20 de septiembre,105,,,0,14 de junio,12 de septiembre,15.86,10.26,26.13,AEMET
0260X,FOGARS DE MONTCLÚS,BARCELONA,936.0,41.76,2.4311,21.7,litoral,800-1200,peninsula,17 de enero,2 de agosto,27,42,28,41,26,42,5 de julio,19 de agosto,46,,,0,11 de junio,9 de septiembre,16.37,6.61,22.98,AEMET
0281Y,BLANES,GIRONA,45.0,41.6769,2.805,0.5,litoral,<200,peninsula,16 de enero,2 de agosto,26,42,27,42,25,49,7 de junio,21 de septiembre,107,,,0,14 de junio,12 de septiembre,16.15,10.6,26.75,AEMET
0294B,LA BISBAL (D'EMPORDA 3),GIRONA,51.0,41.9678,3.0422,13.1,litoral,<200,peninsula,11 de enero,2 de agosto,21,42,21,42,20,42,9 de junio,12 de septiembre,96,,,0,11 de junio,9 de septiembre,17.6,8.55,26.14,AEMET
0312X,SANT PAU DE SEGÚRIES,GIRONA,851.0,42.2583,2.3644,12.6,litoral,800-1200,peninsula,16 de enero,2 de agosto,26,42,26,35,25,42,,,0,26 de noviembre,23 de febrero,90,11 de junio,9 de septiembre,17.23,3.71,20.94,AEMET
0341,TONA (ESCOLA),BARCELONA,607.0,41.8469,2.2225,39.3,interior,500-800,peninsula,11 de enero,2 de agosto,21,42,26,42,21,42,30 de junio,23 de agosto,55,23 de diciembre,30 de enero,39,12 de junio,10 de septiembre,18.69,4.79,23.48,AEMET
0341X,TONA,BARCELONA,607.0,41.8469,2.2225,39.3,interior,500-800,peninsula,12 de enero,2 de agosto,22,42,25,42,22,41,29 de junio,25 de agosto,58,27 de diciembre,28 de enero,33,13 de junio,11 de septiembre,18.96,4.83,23.8,AEMET
0360X,LES PLANES D'HOSTOLES,GIRONA,337.0,42.0528,2.5511,30.8,interior,200-500,peninsula,11 de enero,2 de agosto,21,42,21,42,22,41,26 de junio,25 de agosto,61,8 de enero,20 de enero,13,11 de junio,9 de septiembre,17.94,5.82,23.76,AEMET
0363X,SANT HILARI,GIRONA,810.0,41.8808,2.5133,31.5,interior,800-1200,peninsula,16 de enero,2 de agosto,26,42,27,42,26,42,29 de julio,3 de agosto,6,5 de enero,30 de enero,26,11 de junio,9 de septiembre,16.72,5.37,22.09,AEMET
0367,GIRONA AEROPUERTO,GIRONA,143.0,41.9114,2.7631,24.0,litoral,<200,peninsula,16 de enero,2 de agosto,26,42,26,39,26,42,11 de junio,10 de septiembre,92,,,0,11 de junio,9 de septiembre,18.72,7.37,26.09,AEMET
0370E,GIRONA,GIRONA,76.0,41.9722,2.8194,26.6,litoral,<200,peninsula,11 de enero,2 de agosto,21,42,21,39,21,42,5 de junio,16 de septiembre,104,,,0,11 de junio,9 de septiembre,18.44,8.55,26.99,AEMET
0372C,PORQUERES,GIRONA,157.0,42.1044,2.7636,28.9,litoral,<200,peninsula,16 de enero,2 de agosto,26,42,25,42,22,41,10 de junio,9 de septiembre,92,,,0,11 de junio,9 de septiembre,18.3,7.65,25.95,AEMET
0413A,MAÇANET DE CABRENYS,GIRONA,355.0,42.3869,2.7556,3.7,litoral,200-500,peninsula,16 de enero,2 de agosto,26,42,26,43,26,41,20 de junio,2 de septiembre,75,,,0,11 de junio,9 de septiembre,17.22,7.46,24.68,AEMET
7209,LORCA,MURCIA,312.0,37.6564,-1.6872,27.2,litoral,200-500,peninsula,9 de enero,2 de agosto,19,42,18,42,21,41,30 de mayo,2 de octubre,126,,,0,15 de junio,13 de septiembre,18.32,10.39,28.71,AEMET
8270X,BICORP,VALENCIA,305.0,39.1336,-0.79,46.5,interior,200-500,peninsula,9 de enero,2 de agosto,19,42,18,45,25,42,6 de junio,23 de septiembre,110,,,0,14 de junio,12 de septiembre,17.23,10.19,27.42,AEMET
8293X,XÀTIVA,VALENCIA,88.0,39.0017,-0.5231,28.0,litoral,<200,peninsula,9 de enero,2 de agosto,19,42,18,41,19,38,25 de mayo,4 de octubre,133,,,0,13 de junio,11 de septiembre,18.02,11.02,29.04,AEMET
