indicativo,mes,tm_mes,tm_max,tm_min,ta_max,ta_min,p_mes,p_max,hr,n_llu,n_nie,n_tor
4210Y,13,,,,,,,,,,,
4220X,01,,,,,,,,,,,
4220X,02,,,,,,,,,,,
4220X,03,,,,,,,,,,,
4220X,04,,,,,,,,,,,
4220X,05,,,,,,,,,,,
4220X,06,,,,,,,,,,,
4220X,07,,,,,,,,,,,
4220X,08,,,,,,,,,,,
4220X,09,,,,,,,,,,,
4220X,10,,,,,,,,,,,
4220X,11,,,,,,,,,,,
4220X,12,,,,,,,,,,,
4220X,13,,,,,,,,,,,
4236Y,01,,,,,,,,,,,
4236Y,02,,,,,,,,,,,
4236Y,03,,,,,,,,,,,
4236Y,04,,,,,,,,,,,
4236Y,05,,,,,,,,,,,
4236Y,06,,,,,,,,,,,
4236Y,07,,,,,,,,,,,
4236Y,08,,,,,,,,,,,
4236Y,09,,,,,,,,,,,
4236Y,10,,,,,,,,,,,
4236Y,11,,,,,,,,,,,
4236Y,12,,,,,,,,,,,
4236Y,13,,,,,,,,,,,
4244X,01,,,,,,,,,,,
4244X,02,,,,,,,,,,,
4244X,03,,,,,,,,,,,
4244X,04,,,,,,,,,,,
4244X,05,,,,,,,,,,,
4244X,06,,,,,,,,,,,
4244X,07,,,,,,,,,,,
4244X,08,,,,,,,,,,,
4244X,09,,,,,,,,,,,
4244X,10,,,,,,,,,,,
4244X,11,,,,,,,,,,,
4244X,12,,,,,,,,,,,
4244X,13,,,,,,,,,,,
4245X,01,,,,,,,,,,,
4245X,02,,,,,,,,,,,
4245X,03,,,,,,,,,,,
4245X,04,,,,,,,,,,,
4245X,05,,,,,,,,,,,
4245X,06,,,,,,,,,,,
4245X,07,,,,,,,,,,,
4245X,08,,,,,,,,,,,
4245X,09,,,,,,,,,,,
4245X,10,,,,,,,,,,,
4245X,11,,,,,,,,,,,
4245X,12,,,,,,,,,,,
4245X,13,,,,,,,,,,,
4260,01,,,,,,,,,,,
4260,02,,,,,,,,,,,
4260,03,,,,,,,,,,,
4260,04,,,,,,,,,,,
4260,05,,,,,,,,,,,
4260,06,,,,,,,,,,,
4260,07,,,,,,,,,,,
4260,08,,,,,,,,,,,
4260,09,,,,,,,,,,,
4260,10,,,,,,,,,,,
4260,11,,,,,,,,,,,
4260,12,,,,,,,,,,,
4260,13,,,,,,,,,,,
4263X,01,,,,,,,,,,,
4263X,02,,,,,,,,,,,
4263X,03,,,,,,,,,,,
4263X,04,,,,,,,,,,,
4263X,05,,,,,,,,,,,
4263X,06,,,,,,,,,,,
4263X,07,,,,,,,,,,,
4263X,08,,,,,,,,,,,
4263X,09,,,,,,,,,,,
4263X,10,,,,,,,,,,,
4263X,11,,,,,,,,,,,
4263X,12,,,,,,,,,,,
4263X,13,,,,,,,,,,,
4267X,01,,,,,,,,,,,
4267X,02,,,,,,,,,,,
4267X,03,,,,,,,,,,,
4267X,04,,,,,,,,,,,
4267X,05,,,,,,,,,,,
4267X,06,,,,,,,,,,,
4267X,07,,,,,,,,,,,
4267X,08,,,,,,,,,,,
4267X,09,,,,,,,,,,,
4267X,10,,,,,,,,,,,
4267X,11,,,,,,,,,,,
4267X,12,,,,,,,,,,,
4267X,13,,,,,,,,,,,
4300Y,01,,,,,,,,,,,
4300Y,02,,,,,,,,,,,
4300Y,03,,,,,,,,,,,
4300Y,04,,,,,,,,,,,
4300Y,05,,,,,,,,,,,
4300Y,06,,,,,,,,,,,
4300Y,07,,,,,,,,,,,
4300Y,08,,,,,,,,,,,
4300Y,09,,,,,,,,,,,
4300Y,10,,,,,,,,,,,
4300Y,11,,,,,,,,,,,
4300Y,12,,,,,,,,,,,
4300Y,13,,,,,,,,,,,
4325Y,01,,,,,,,,,,,
4325Y,02,,,,,,,,,,,
4325Y,03,,,,,,,,,,,
4325Y,04,,,,,,,,,,,
4325Y,05,,,,,,,,,,,
4325Y,06,,,,,,,,,,,
4325Y,07,,,,,,,,,,,
4325Y,08,,,,,,,,,,,
4325Y,09,,,,,,,,,,,
4325Y,10,,,,,,,,,,,
4325Y,11,,,,,,,,,,,
4325Y,12,,,,,,,,,,,
4325Y,13,,,,,,,,,,,
4339X,01,,,,,,,,,,,
4339X,02,,,,,,,,,,,
4339X,03,,,,,,,,,,,
4339X,04,,,,,,,,,,,
4339X,05,,,,,,,,,,,
4339X,06,,,,,,,,,,,
4339X,07,,,,,,,,,,,
4339X,08,,,,,,,,,,,
4339X,09,,,,,,,,,,,
4339X,10,,,,,,,,,,,
4339X,11,,,,,,,,,,,
4339X,12,,,,,,,,,,,
4339X,13,,,,,,,,,,,
4340,01,,,,,,,,,,,
4340,02,,,,,,,,,,,
4340,03,,,,,,,,,,,
4340,04,,,,,,,,,,,
4340,05,,,,,,,,,,,
4340,06,,,,,,,,,,,
4340,07,,,,,,,,,,,
4340,08,,,,,,,,,,,
4340,09,,,,,,,,,,,
4340,10,,,,,,,,,,,
4340,11,,,,,,,,,,,
4340,12,,,,,,,,,,,
4340,13,,,,,,,,,,,
4347X,01,,,,,,,,,,,
4347X,02,,,,,,,,,,,
4347X,03,,,,,,,,,,,
4347X,04,,,,,,,,,,,
4347X,05,,,,,,,,,,,
4347X,06,,,,,,,,,,,
4347X,07,,,,,,,,,,,
4347X,08,,,,,,,,,,,
4347X,09,,,,,,,,,,,
4347X,10,,,,,,,,,,,
4347X,11,,,,,,,,,,,
4347X,12,,,,,,,,,,,
4347X,13,,,,,,,,,,,
4358X,01,,,,,,,,,,,
4358X,02,,,,,,,,,,,
4358X,03,,,,,,,,,,,
4358X,04,,,,,,,,,,,
4358X,05,,,,,,,,,,,
4358X,06,,,,,,,,,,,
4358X,07,,,,,,,,,,,
4358X,08,,,,,,,,,,,
4358X,09,,,,,,,,,,,
4358X,10,,,,,,,,,,,
4358X,11,,,,,,,,,,,
4358X,12,,,,,,,,,,,
4358X,13,,,,,,,,,,,
4362X,01,,,,,,,,,,,
4362X,02,,,,,,,,,,,
4362X,03,,,,,,,,,,,
4362X,04,,,,,,,,,,,
4362X,05,,,,,,,,,,,
4362X,06,,,,,,,,,,,
4362X,07,,,,,,,,,,,
4362X,08,,,,,,,,,,,
4362X,09,,,,,,,,,,,
4362X,10,,,,,,,,,,,
4362X,11,,,,,,,,,,,
4362X,12,,,,,,,,,,,
4362X,13,,,,,,,,,,,
4386B,01,,,,,,,,,,,
4386B,02,,,,,,,,,,,
4386B,03,,,,,,,,,,,
4386B,04,,,,,,,,,,,
4386B,05,,,,,,,,,,,
4386B,06,,,,,,,,,,,
4386B,07,,,,,,,,,,,
4386B,08,,,,,,,,,,,
4386B,09,,,,,,,,,,,
4386B,10,,,,,,,,,,,
4386B,11,,,,,,,,,,,
4386B,12,,,,,,,,,,,
4386B,13,,,,,,,,,,,
4395X,01,,,,,,,,,,,
4395X,02,,,,,,,,,,,
4395X,03,,,,,,,,,,,
4395X,04,,,,,,,,,,,
4395X,05,,,,,,,,,,,
4395X,06,,,,,,,,,,,
4395X,07,,,,,,,,,,,
4395X,08,,,,,,,,,,,
4395X,09,,,,,,,,,,,
4395X,10,,,,,,,,,,,
4395X,11,,,,,,,,,,,
4395X,12,,,,,,,,,,,
4395X,13,,,,,,,,,,,
4410X,01,,,,,,,,,,,
4410X,02,,,,,,,,,,,
4410X,03,,,,,,,,,,,
4410X,04,,,,,,,,,,,
4410X,05,,,,,,,,,,,
4410X,06,,,,,,,,,,,
4410X,07,,,,,,,,,,,
4410X,08,,,,,,,,,,,
4410X,09,,,,,,,,,,,
4410X,10,,,,,,,,,,,
4410X,11,,,,,,,,,,,
4410X,12,,,,,,,,,,,
4410X,13,,,,,,,,,,,
4411C,01,,,,,,,,,,,
4411C,02,,,,,,,,,,,
4411C,03,,,,,,,,,,,
4411C,04,,,,,,,,,,,
4411C,05,,,,,,,,,,,
4411C,06,,,,,,,,,,,
4411C,07,,,,,,,,,,,
4411C,08,,,,,,,,,,,
4411C,09,,,,,,,,,,,
4411C,10,,,,,,,,,,,
4411C,11,,,,,,,,,,,
4411C,12,,,,,,,,,,,
4411C,13,,,,,,,,,,,
4427X,01,,,,,,,,,,,
4427X,02,,,,,,,,,,,
4427X,03,,,,,,,,,,,
4427X,04,,,,,,,,,,,
4427X,05,,,,,,,,,,,
4427X,06,,,,,,,,,,,
4427X,07,,,,,,,,,,,
4427X,08,,,,,,,,,,,
4427X,09,,,,,,,,,,,
4427X,10,,,,,,,,,,,
4427X,11,,,,,,,,,,,
4427X,12,,,,,,,,,,,
4427X,13,,,,,,,,,,,
4436Y,01,,,,,,,,,,,
4436Y,02,,,,,,,,,,,
4436Y,03,,,,,,,,,,,
4436Y,04,,,,,,,,,,,
4436Y,05,,,,,,,,,,,
4436Y,06,,,,,,,,,,,
4436Y,07,,,,,,,,,,,
4436Y,08,,,,,,,,,,,
4436Y,09,,,,,,,,,,,
4436Y,10,,,,,,,,,,,
4436Y,11,,,,,,,,,,,
4436Y,12,,,,,,,,,,,
4436Y,13,,,,,,,,,,,
4452,01,,,,,,,,,,,
4452,02,,,,,,,,,,,
4452,03,,,,,,,,,,,
4452,04,,,,,,,,,,,
4452,05,,,,,,,,,,,
4452,06,,,,,,,,,,,
4452,07,,,,,,,,,,,
4452,08,,,,,,,,,,,
4452,09,,,,,,,,,,,
4452,10,,,,,,,,,,,
4452,11,,,,,,,,,,,
4452,12,,,,,,,,,,,
4452,13,,,,,,,,,,,
4464X,01,,,,,,,,,,,
4464X,02,,,,,,,,,,,
4464X,03,,,,,,,,,,,
4464X,04,,,,,,,,,,,
4464X,05,,,,,,,,,,,
4464X,06,,,,,,,,,,,
4464X,07,,,,,,,,,,,
4464X,08,,,,,,,,,,,
4464X,09,,,,,,,,,,,
4464X,10,,,,,,,,,,,
4464X,11,,,,,,,,,,,
4464X,12,,,,,,,,,,,
4464X,13,,,,,,,,,,,
4468X,01,,,,,,,,,,,
4468X,02,,,,,,,,,,,
4468X,03,,,,,,,,,,,
4468X,04,,,,,,,,,,,
4468X,05,,,,,,,,,,,
4468X,06,,,,,,,,,,,
4468X,07,,,,,,,,,,,
4468X,08,,,,,,,,,,,
4468X,09,,,,,,,,,,,
4468X,10,,,,,,,,,,,
4468X,11,,,,,,,,,,,
4468X,12,,,,,,,,,,,
4468X,13,,,,,,,,,,,
4478X,01,,,,,,,,,,,
4478X,02,,,,,,,,,,,
4478X,03,,,,,,,,,,,
4478X,04,,,,,,,,,,,
4478X,05,,,,,,,,,,,
4478X,06,,,,,,,,,,,
4478X,07,,,,,,,,,,,
4478X,08,,,,,,,,,,,
4478X,09,,,,,,,,,,,
4478X,10,,,,,,,,,,,
4478X,11,,,,,,,,,,,
4478X,12,,,,,,,,,,,
4478X,13,,,,,,,,,,,
4486X,01,,,,,,,,,,,
4486X,02,,,,,,,,,,,
4486X,03,,,,,,,,,,,
4486X,04,,,,,,,,,,,
4486X,05,,,,,,,,,,,
4486X,06,,,,,,,,,,,
4486X,07,,,,,,,,,,,
4486X,08,,,,,,,,,,,
4486X,09,,,,,,,,,,,
4486X,10,,,,,,,,,,,
4486X,11,,,,,,,,,,,
4486X,12,,,,,,,,,,,
4486X,13,,,,,,,,,,,
4489X,01,,,,,,,,,,,
4489X,02,,,,,,,,,,,
4489X,03,,,,,,,,,,,
4489X,04,,,,,,,,,,,
4489X,05,,,,,,,,,,,
4489X,06,,,,,,,,,,,
4489X,07,,,,,,,,,,,
4489X,08,,,,,,,,,,,
4489X,09,,,,,,,,,,,
4489X,10,,,,,,,,,,,
4489X,11,,,,,,,,,,,
4489X,12,,,,,,,,,,,
4489X,13,,,,,,,,,,,
4492F,01,,,,,,,,,,,
4492F,02,,,,,,,,,,,
4492F,03,,,,,,,,,,,
4492F,04,,,,,,,,,,,
4492F,05,,,,,,,,,,,
4492F,06,,,,,,,,,,,
4492F,07,,,,,,,,,,,
4492F,08,,,,,,,,,,,
4492F,09,,,,,,,,,,,
4492F,10,,,,,,,,,,,
4492F,11,,,,,,,,,,,
4492F,12,,,,,,,,,,,
4492F,13,,,,,,,,,,,
4497X,01,,,,,,,,,,,
4497X,02,,,,,,,,,,,
4497X,03,,,,,,,,,,,
4497X,04,,,,,,,,,,,
4497X,05,,,,,,,,,,,
4497X,06,,,,,,,,,,,
4497X,07,,,,,,,,,,,
4497X,08,,,,,,,,,,,
4497X,09,,,,,,,,,,,
4497X,10,,,,,,,,,,,
4497X,11,,,,,,,,,,,
4497X,12,,,,,,,,,,,
4497X,13,,,,,,,,,,,
4499X,01,,,,,,,,,,,
4499X,02,,,,,,,,,,,
4499X,03,,,,,,,,,,,
4499X,04,,,,,,,,,,,
4499X,05,,,,,,,,,,,
4499X,06,,,,,,,,,,,
4499X,07,,,,,,,,,,,
4499X,08,,,,,,,,,,,
4499X,09,,,,,,,,,,,
4499X,10,,,,,,,,,,,
4499X,11,,,,,,,,,,,
4499X,12,,,,,,,,,,,
4499X,13,,,,,,,,,,,
4501X,01,,,,,,,,,,,
4501X,02,,,,,,,,,,,
4501X,03,,,,,,,,,,,
4501X,04,,,,,,,,,,,
4501X,05,,,,,,,,,,,
4501X,06,,,,,,,,,,,
4501X,07,,,,,,,,,,,
4501X,08,,,,,,,,,,,
4501X,09,,,,,,,,,,,
4501X,10,,,,,,,,,,,
4501X,11,,,,,,,,,,,
4501X,12,,,,,,,,,,,
4501X,13,,,,,,,,,,,
4511C,01,,,,,,,,,,,
4511C,02,,,,,,,,,,,
4511C,03,,,,,,,,,,,
4511C,04,,,,,,,,,,,
4511C,05,,,,,,,,,,,
4511C,06,,,,,,,,,,,
4511C,07,,,,,,,,,,,
4511C,08,,,,,,,,,,,
4511C,09,,,,,,,,,,,
4511C,10,,,,,,,,,,,
4511C,11,,,,,,,,,,,
4511C,12,,,,,,,,,,,
4511C,13,,,,,,,,,,,
4520X,01,,,,,,,,,,,
4520X,02,,,,,,,,,,,
4520X,03,,,,,,,,,,,
4520X,04,,,,,,,,,,,
4520X,05,,,,,,,,,,,
4520X,06,,,,,,,,,,,
4520X,07,,,,,,,,,,,
4520X,08,,,,,,,,,,,
4520X,09,,,,,,,,,,,
4520X,10,,,,,,,,,,,
4520X,11,,,,,,,,,,,
4520X,12,,,,,,,,,,,
4520X,13,,,,,,,,,,,
4527X,01,,,,,,,,,,,
4527X,02,,,,,,,,,,,
4527X,03,,,,,,,,,,,
4527X,04,,,,,,,,,,,
4527X,05,,,,,,,,,,,
4527X,06,,,,,,,,,,,
4527X,07,,,,,,,,,,,
4527X,08,,,,,,,,,,,
4527X,09,,,,,,,,,,,
4527X,10,,,,,,,,,,,
4527X,11,,,,,,,,,,,
4527X,12,,,,,,,,,,,
4527X,13,,,,,,,,,,,
4541X,01,,,,,,,,,,,
4541X,02,,,,,,,,,,,
4541X,03,,,,,,,,,,,
4541X,04,,,,,,,,,,,
4541X,05,,,,,,,,,,,
4541X,06,,,,,,,,,,,
4541X,07,,,,,,,,,,,
4541X,08,,,,,,,,,,,
4541X,09,,,,,,,,,,,
4541X,10,,,,,,,,,,,
4541X,11,,,,,,,,,,,
4541X,12,,,,,,,,,,,
4541X,13,,,,,,,,,,,
4549Y,01,,,,,,,,,,,
4549Y,02,,,,,,,,,,,
4549Y,03,,,,,,,,,,,
4549Y,04,,,,,,,,,,,
4549Y,05,,,,,,,,,,,
4549Y,06,,,,,,,,,,,
4549Y,07,,,,,,,,,,,
4549Y,08,,,,,,,,,,,
4549Y,09,,,,,,,,,,,
4549Y,10,,,,,,,,,,,
4549Y,11,,,,,,,,,,,
4549Y,12,,,,,,,,,,,
4549Y,13,,,,,,,,,,,
4554X,01,,,,,,,,,,,
4554X,02,,,,,,,,,,,
4554X,03,,,,,,,,,,,
4554X,04,,,,,,,,,,,
4554X,05,,,,,,,,,,,
4554X,06,,,,,,,,,,,
4554X,07,,,,,,,,,,,
4554X,08,,,,,,,,,,,
4554X,09,,,,,,,,,,,
4554X,10,,,,,,,,,,,
4554X,11,,,,,,,,,,,
4554X,12,,,,,,,,,,,
4554X,13,,,,,,,,,,,
4560Y,01,,,,,,,,,,,
4560Y,02,,,,,,,,,,,
4560Y,03,,,,,,,,,,,
4560Y,04,,,,,,,,,,,
4560Y,05,,,,,,,,,,,
4560Y,06,,,,,,,,,,,
4560Y,07,,,,,,,,,,,
4560Y,08,,,,,,,,,,,
4560Y,09,,,,,,,,,,,
4560Y,10,,,,,,,,,,,
4560Y,11,,,,,,,,,,,
4560Y,12,,,,,,,,,,,
4560Y,13,,,,,,,,,,,
4575X,01,,,,,,,,,,,
4575X,02,,,,,,,,,,,
4575X,03,,,,,,,,,,,
4575X,04,,,,,,,,,,,
4575X,05,,,,,,,,,,,
4575X,06,,,,,,,,,,,
4575X,07,,,,,,,,,,,
4575X,08,,,,,,,,,,,
4575X,09,,,,,,,,,,,
4575X,10,,,,,,,,,,,
4575X,11,,,,,,,,,,,
4575X,12,,,,,,,,,,,
4575X,13,,,,,,,,,,,
4584X,01,,,,,,,,,,,
4584X,02,,,,,,,,,,,
4584X,03,,,,,,,,,,,
4584X,04,,,,,,,,,,,
4584X,05,,,,,,,,,,,
4584X,06,,,,,,,,,,,
4584X,07,,,,,,,,,,,
4584X,08,,,,,,,,,,,
4584X,09,,,,,,,,,,,
4584X,10,,,,,,,,,,,
4584X,11,,,,,,,,,,,
4584X,12,,,,,,,,,,,
4584X,13,,,,,,,,,,,
4589X,01,,,,,,,,,,,
4589X,02,,,,,,,,,,,
4589X,03,,,,,,,,,,,
4589X,04,,,,,,,,,,,
4589X,05,,,,,,,,,,,
4589X,06,,,,,,,,,,,
4589X,07,,,,,,,,,,,
4589X,08,,,,,,,,,,,
4589X,09,,,,,,,,,,,
4589X,10,,,,,,,,,,,
4589X,11,,,,,,,,,,,
4589X,12,,,,,,,,,,,
4589X,13,,,,,,,,,,,
4605,01,,,,,,,,,,,
4605,02,,,,,,,,,,,
4605,03,,,,,,,,,,,
4605,04,,,,,,,,,,,
4605,05,,,,,,,,,,,
4605,06,,,,,,,,,,,
4605,07,,,,,,,,,,,
4605,08,,,,,,,,,,,
4605,09,,,,,,,,,,,
4605,10,,,,,,,,,,,
4605,11,,,,,,,,,,,
4605,12,,,,,,,,,,,
4605,13,,,,,,,,,,,
4608X,01,,,,,,,,,,,
4608X,02,,,,,,,,,,,
4608X,03,,,,,,,,,,,
4608X,04,,,,,,,,,,,
4608X,05,,,,,,,,,,,
4608X,06,,,,,,,,,,,
4608X,07,,,,,,,,,,,
4608X,08,,,,,,,,,,,
4608X,09,,,,,,,,,,,
4608X,10,,,,,,,,,,,
4608X,11,,,,,,,,,,,
4608X,12,,,,,,,,,,,
4608X,13,,,,,,,,,,,
4622X,01,,,,,,,,,,,
4622X,02,,,,,,,,,,,
4622X,03,,,,,,,,,,,
4622X,04,,,,,,,,,,,
4622X,05,,,,,,,,,,,
4622X,06,,,,,,,,,,,
4622X,07,,,,,,,,,,,
4622X,08,,,,,,,,,,,
4622X,09,,,,,,,,,,,
4622X,10,,,,,,,,,,,
4622X,11,,,,,,,,,,,
4622X,12,,,,,,,,,,,
4622X,13,,,,,,,,,,,
4642E,01,,,,,,,,,,,
4642E,02,,,,,,,,,,,
4642E,03,,,,,,,,,,,
4642E,04,,,,,,,,,,,
4642E,05,,,,,,,,,,,
4642E,06,,,,,,,,,,,
4642E,07,,,,,,,,,,,
4642E,08,,,,,,,,,,,
4642E,09,,,,,,,,,,,
4642E,10,,,,,,,,,,,
4642E,11,,,,,,,,,,,
4642E,12,,,,,,,,,,,
4642E,13,,,,,,,,,,,
5000A,01,,,,,,,,,,,
5000A,02,,,,,,,,,,,
5000A,03,,,,,,,,,,,
5000A,04,,,,,,,,,,,
5000A,05,,,,,,,,,,,
5000A,06,,,,,,,,,,,
5000A,07,,,,,,,,,,,
5000A,08,,,,,,,,,,,
5000A,09,,,,,,,,,,,
5000A,10,,,,,,,,,,,
5000A,11,,,,,,,,,,,
5000A,12,,,,,,,,,,,
5000A,13,,,,,,,,,,,
5000C,01,,,,,,,,,,,
5000C,02,,,,,,,,,,,
5000C,03,,,,,,,,,,,
5000C,04,,,,,,,,,,,
5000C,05,,,,,,,,,,,
5000C,06,,,,,,,,,,,
5000C,07,,,,,,,,,,,
5000C,08,,,,,,,,,,,
5000C,09,,,,,,,,,,,
5000C,10,,,,,,,,,,,
5000C,11,,,,,,,,,,,
5000C,12,,,,,,,,,,,
5000C,13,,,,,,,,,,,
5038X,01,,,,,,,,,,,
5038X,02,,,,,,,,,,,
5038X,03,,,,,,,,,,,
5038X,04,,,,,,,,,,,
5038X,05,,,,,,,,,,,
5038X,06,,,,,,,,,,,
5038X,07,,,,,,,,,,,
5038X,08,,,,,,,,,,,
5038X,09,,,,,,,,,,,
5038X,10,,,,,,,,,,,
5038X,11,,,,,,,,,,,
5038X,12,,,,,,,,,,,
5038X,13,,,,,,,,,,,
5038Y,01,,,,,,,,,,,
5038Y,02,,,,,,,,,,,
5038Y,03,,,,,,,,,,,
5038Y,04,,,,,,,,,,,
5038Y,05,,,,,,,,,,,
5038Y,06,,,,,,,,,,,
5038Y,07,,,,,,,,,,,
5038Y,08,,,,,,,,,,,
5038Y,09,,,,,,,,,,,
5038Y,10,,,,,,,,,,,
5038Y,11,,,,,,,,,,,
5038Y,12,,,,,,,,,,,
5038Y,13,,,,,,,,,,,
5047E,01,,,,,,,,,,,
5047E,02,,,,,,,,,,,
5047E,03,,,,,,,,,,,
5047E,04,,,,,,,,,,,
5047E,05,,,,,,,,,,,
5047E,06,,,,,,,,,,,
5047E,07,,,,,,,,,,,
5047E,08,,,,,,,,,,,
5047E,09,,,,,,,,,,,
5047E,10,,,,,,,,,,,
5047E,11,,,,,,,,,,,
5047E,12,,,,,,,,,,,
5047E,13,,,,,,,,,,,
5051X,01,,,,,,,,,,,
5051X,02,,,,,,,,,,,
5051X,03,,,,,,,,,,,
5051X,04,,,,,,,,,,,
5051X,05,,,,,,,,,,,
5051X,06,,,,,,,,,,,
5051X,07,,,,,,,,,,,
5051X,08,,,,,,,,,,,
5051X,09,,,,,,,,,,,
5051X,10,,,,,,,,,,,
5051X,11,,,,,,,,,,,
5051X,12,,,,,,,,,,,
5051X,13,,,,,,,,,,,
5060X,01,,,,,,,,,,,
5060X,02,,,,,,,,,,,
5060X,03,,,,,,,,,,,
5060X,04,,,,,,,,,,,
5060X,05,,,,,,,,,,,
5060X,06,,,,,,,,,,,
5060X,07,,,,,,,,,,,
5060X,08,,,,,,,,,,,
5060X,09,,,,,,,,,,,
5060X,10,,,,,,,,,,,
5060X,11,,,,,,,,,,,
5060X,12,,,,,,,,,,,
5060X,13,,,,,,,,,,,
5103E,01,,,,,,,,,,,
5103E,02,,,,,,,,,,,
5103E,03,,,,,,,,,,,
5103E,04,,,,,,,,,,,
5103E,05,,,,,,,,,,,
5103E,06,,,,,,,,,,,
5103E,07,,,,,,,,,,,
5103E,08,,,,,,,,,,,
5103E,09,,,,,,,,,,,
5103E,10,,,,,,,,,,,
5103E,11,,,,,,,,,,,
5103E,12,,,,,,,,,,,
5103E,13,,,,,,,,,,,
5103F,01,,,,,,,,,,,
5103F,02,,,,,,,,,,,
5103F,03,,,,,,,,,,,
5103F,04,,,,,,,,,,,
5103F,05,,,,,,,,,,,
5103F,06,,,,,,,,,,,
5103F,07,,,,,,,,,,,
5103F,08,,,,,,,,,,,
5103F,09,,,,,,,,,,,
5103F,10,,,,,,,,,,,
5103F,11,,,,,,,,,,,
5103F,12,,,,,,,,,,,
5103F,13,,,,,,,,,,,
5107D,01,,,,,,,,,,,
5107D,02,,,,,,,,,,,
5107D,03,,,,,,,,,,,
5107D,04,,,,,,,,,,,
5107D,05,,,,,,,,,,,
5107D,06,,,,,,,,,,,
5107D,07,,,,,,,,,,,
5107D,08,,,,,,,,,,,
5107D,09,,,,,,,,,,,
5107D,10,,,,,,,,,,,
5107D,11,,,,,,,,,,,
5107D,12,,,,,,,,,,,
5107D,13,,,,,,,,,,,
5164B,01,,,,,,,,,,,
5164B,02,,,,,,,,,,,
5164B,03,,,,,,,,,,,
5164B,04,,,,,,,,,,,
5164B,05,,,,,,,,,,,
5164B,06,,,,,,,,,,,
5164B,07,,,,,,,,,,,
5164B,08,,,,,,,,,,,
5164B,09,,,,,,,,,,,
5164B,10,,,,,,,,,,,
5164B,11,,,,,,,,,,,
5164B,12,,,,,,,,,,,
5164B,13,,,,,,,,,,,
5165X,01,,,,,,,,,,,
5165X,02,,,,,,,,,,,
5165X,03,,,,,,,,,,,
5165X,04,,,,,,,,,,,
5165X,05,,,,,,,,,,,
5165X,06,,,,,,,,,,,
5165X,07,,,,,,,,,,,
5165X,08,,,,,,,,,,,
5165X,09,,,,,,,,,,,
5165X,10,,,,,,,,,,,
5165X,11,,,,,,,,,,,
5165X,12,,,,,,,,,,,
5165X,13,,,,,,,,,,,
5181D,01,,,,,,,,,,,
5181D,02,,,,,,,,,,,
5181D,03,,,,,,,,,,,
5181D,04,,,,,,,,,,,
5181D,05,,,,,,,,,,,
5181D,06,,,,,,,,,,,
5181D,07,,,,,,,,,,,
5181D,08,,,,,,,,,,,
5181D,09,,,,,,,,,,,
5181D,10,,,,,,,,,,,
5181D,11,,,,,,,,,,,
5181D,12,,,,,,,,,,,
5181D,13,,,,,,,,,,,
5192,01,,,,,,,,,,,
5192,02,,,,,,,,,,,
5192,03,,,,,,,,,,,
5192,04,,,,,,,,,,,
5192,05,,,,,,,,,,,
5192,06,,,,,,,,,,,
5192,07,,,,,,,,,,,
5192,08,,,,,,,,,,,
5192,09,,,,,,,,,,,
5192,10,,,,,,,,,,,
5192,11,,,,,,,,,,,
5192,12,,,,,,,,,,,
5192,13,,,,,,,,,,,
5210X,01,,,,,,,,,,,
5210X,02,,,,,,,,,,,
5210X,03,,,,,,,,,,,
5210X,04,,,,,,,,,,,
5210X,05,,,,,,,,,,,
5210X,06,,,,,,,,,,,
5210X,07,,,,,,,,,,,
5210X,08,,,,,,,,,,,
5210X,09,,,,,,,,,,,
5210X,10,,,,,,,,,,,
5210X,11,,,,,,,,,,,
5210X,12,,,,,,,,,,,
5210X,13,,,,,,,,,,,
5246,01,,,,,,,,,,,
5246,02,,,,,,,,,,,
5246,03,,,,,,,,,,,
5246,04,,,,,,,,,,,
5246,05,,,,,,,,,,,
5246,06,,,,,,,,,,,
5246,07,,,,,,,,,,,
5246,08,,,,,,,,,,,
5246,09,,,,,,,,,,,
5246,10,,,,,,,,,,,
5246,11,,,,,,,,,,,
5246,12,,,,,,,,,,,
5246,13,,,,,,,,,,,
5270,01,,,,,,,,,,,
5270,02,,,,,,,,,,,
5270,03,,,,,,,,,,,
5270,04,,,,,,,,,,,
5270,05,,,,,,,,,,,
5270,06,,,,,,,,,,,
5270,07,,,,,,,,,,,
5270,08,,,,,,,,,,,
5270,09,,,,,,,,,,,
5270,10,,,,,,,,,,,
5270,11,,,,,,,,,,,
5270,12,,,,,,,,,,,
5270,13,,,,,,,,,,,
5270B,01,,,,,,,,,,,
5270B,02,,,,,,,,,,,
5270B,03,,,,,,,,,,,
5270B,04,,,,,,,,,,,
5270B,05,,,,,,,,,,,
5270B,06,,,,,,,,,,,
5270B,07,,,,,,,,,,,
5270B,08,,,,,,,,,,,
5270B,09,,,,,,,,,,,
5270B,10,,,,,,,,,,,
5270B,11,,,,,,,,,,,
5270B,12,,,,,,,,,,,
5270B,13,,,,,,,,,,,
5279X,01,,,,,,,,,,,
5279X,02,,,,,,,,,,,
5279X,03,,,,,,,,,,,
5279X,04,,,,,,,,,,,
5279X,05,,,,,,,,,,,
5279X,06,,,,,,,,,,,
5279X,07,,,,,,,,,,,
5279X,08,,,,,,,,,,,
5279X,09,,,,,,,,,,,
5279X,10,,,,,,,,,,,
5279X,11,,,,,,,,,,,
5279X,12,,,,,,,,,,,
